respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0292,1,1,1,4,2,3,3,5,2,3,3,1,3,4,3,5,2,2,4,3,3,3,3,2,1,1,4,1,4,5,1,4,2,3,2,3,3,1,2,2,4,1,4,1,4,1,4,4,3,3,3,2,3,5,5,1,5,3,3,2,3,3,4,4,3,3,5,3,2,3,5,3,1,3,1,3,5,5,3,1,4,3,2,1,1,4,2,2,3,2,4,1,5,2,4,IN,en,35,M,bachelor,desktop,organic,15.766326633983185
R0293,1,1,2,3,5,4,1,4,2,4,1,2,1,2,4,1,2,1,4,3,5,3,4,5,1,3,2,3,2,1,1,3,3,5,5,5,1,1,1,5,5,1,2,3,2,2,2,3,3,5,3,2,2,3,2,2,2,1,4,4,5,2,3,3,4,4,5,5,3,4,2,2,2,4,3,5,4,2,1,1,4,4,3,4,2,4,3,2,5,3,3,4,3,5,4,US,en,29,F,bachelor,mobile,panel,19.11386108190073
R0294,1,1,2,3,4,5,1,4,1,3,1,2,2,2,2,4,4,1,3,3,1,5,2,1,2,3,3,2,5,4,4,4,2,3,3,3,4,2,3,1,2,4,5,1,5,5,5,4,4,1,1,2,2,3,2,4,3,2,1,1,1,4,2,1,3,2,2,2,4,3,2,3,2,4,5,2,5,2,2,3,4,3,2,4,2,2,1,1,1,2,5,1,2,2,3,US,en,59,M,phd,desktop,panel,15.824645076604563
R0295,1,1,4,1,3,1,4,3,3,3,1,4,4,2,2,5,3,5,5,1,1,5,1,1,4,5,2,2,1,2,1,3,3,4,1,3,4,4,5,2,1,4,2,4,2,3,1,3,4,3,5,4,5,5,3,2,5,3,3,2,5,3,3,5,5,4,5,3,4,1,4,4,2,2,1,3,1,5,3,3,3,3,3,4,5,4,2,4,2,3,3,4,3,3,2,RU,ru,59,M,bachelor,desktop,organic,16.56731777673051
R0296,0,1,3,4,5,1,4,2,1,2,3,3,4,2,2,1,4,3,3,4,5,2,3,3,2,1,1,4,3,4,4,2,3,5,4,4,1,2,1,4,5,1,1,3,3,2,1,2,2,4,2,2,1,2,1,5,1,2,5,5,3,1,5,3,5,5,5,4,2,4,2,4,3,3,2,5,3,3,4,4,4,4,4,4,2,2,2,3,1,2,5,3,2,1,1,IN,en,24,F,phd,desktop,ads,17.02961660055582
R0297,1,0,3,4,2,2,1,3,2,3,2,2,3,1,3,2,3,4,2,4,3,4,3,3,4,4,4,4,3,5,3,4,5,1,1,1,4,4,2,1,2,4,1,3,1,2,2,4,3,1,3,3,3,1,3,3,3,4,5,5,3,2,3,2,5,4,5,4,5,3,3,2,3,4,3,2,4,4,3,4,2,2,3,4,5,3,3,3,4,1,5,3,2,3,3,US,en,65,M,bachelor,mobile,organic,18.51962676033951
R0298,1,0,2,2,5,5,3,5,3,5,1,2,2,2,4,3,3,2,4,2,4,2,2,4,2,4,1,1,1,1,1,3,1,5,3,3,2,3,3,3,5,2,2,2,4,4,4,5,2,3,2,4,3,2,3,4,3,3,2,1,2,4,1,2,2,1,1,1,2,2,4,4,2,1,2,3,2,1,1,1,5,5,1,2,2,1,2,2,1,1,3,1,2,2,3,US,en,49,F,master,desktop,panel,16.681264412167184
R0299,1,1,2,1,5,4,1,5,1,4,1,1,1,1,3,2,2,1,3,4,2,3,4,3,1,3,4,3,4,5,4,5,4,1,2,3,4,2,3,3,1,4,2,3,3,1,2,1,2,3,4,4,2,2,1,4,3,2,4,4,5,3,4,1,3,2,4,2,2,1,2,3,2,2,3,3,3,1,2,2,5,4,1,1,2,2,1,2,2,2,3,3,2,2,1,RU,ru,28,F,master,desktop,ads,14.948624933373603
R0300,1,1,3,3,1,1,3,2,2,2,4,2,2,4,3,3,2,2,4,3,3,3,2,3,4,2,2,5,1,3,2,3,3,3,2,1,5,5,4,1,2,4,4,3,5,1,2,4,3,3,2,2,2,1,3,4,1,2,3,5,4,3,3,3,4,2,3,4,1,3,4,5,2,3,4,4,3,3,5,2,4,4,4,5,4,4,1,2,2,3,5,2,1,1,1,RU,ru,59,F,phd,mobile,organic,16.529261912631565
R0301,1,0,1,3,4,4,2,3,3,3,3,2,2,4,3,4,4,5,3,3,1,4,2,2,5,4,2,2,1,2,3,1,2,4,1,3,5,3,3,2,3,4,4,3,3,5,4,3,3,3,5,4,4,4,5,3,3,5,1,3,3,2,5,3,3,2,1,4,5,5,1,4,5,5,5,5,5,1,1,1,4,3,2,2,3,1,1,1,1,2,5,2,1,1,3,RU,ru,20,F,master,desktop,panel,15.592740266598586
R0302,0,1,1,3,1,4,2,1,1,4,1,5,1,2,1,2,1,4,4,5,3,4,2,1,5,4,1,1,3,4,1,2,3,2,2,1,1,5,4,4,4,5,5,4,1,2,3,3,4,1,1,1,3,3,3,4,3,2,3,3,2,5,1,2,1,5,1,4,4,3,5,4,3,2,2,1,2,3,3,4,5,2,1,1,3,4,4,3,3,2,5,5,2,3,2,RU,ru,35,M,bachelor,mobile,organic,17.113410209654848
R0303,1,0,4,2,5,4,3,4,1,4,4,4,2,2,2,2,3,2,1,3,4,2,4,3,4,3,3,4,2,4,2,3,3,2,4,5,3,1,3,3,5,3,5,2,4,5,4,5,4,2,5,4,4,4,2,1,4,4,4,4,3,2,2,2,3,3,4,3,5,4,1,2,4,2,3,3,3,2,2,4,3,4,4,4,2,4,1,2,1,2,5,4,1,1,2,RU,ru,35,F,bachelor,desktop,ads,15.855195363833396
R0304,1,1,4,3,4,3,2,3,3,2,4,4,4,3,1,5,3,5,3,4,3,4,3,2,4,5,3,3,2,3,4,2,1,4,4,5,1,2,1,4,4,2,4,2,4,5,2,2,2,4,5,1,3,3,4,4,1,2,2,2,2,5,2,3,4,2,1,3,3,2,3,2,3,4,1,1,1,1,2,4,3,5,1,2,1,4,3,4,5,5,1,5,4,5,5,IN,en,31,M,bachelor,mobile,organic,16.847604356767558
R0305,1,1,2,3,4,3,3,3,5,2,2,4,2,2,1,4,2,4,5,2,2,5,2,1,3,3,4,3,4,4,3,4,4,3,5,4,1,1,3,5,5,2,4,2,3,5,4,4,5,3,2,2,1,2,3,4,2,1,3,3,3,4,4,3,4,2,4,3,1,1,4,3,2,1,1,1,2,3,3,4,4,4,2,4,1,1,4,4,5,5,3,5,5,5,3,IN,en,46,M,phd,mobile,organic,15.549001868619632
R0306,1,1,2,5,2,3,5,2,5,1,4,5,5,4,5,1,1,1,3,5,4,1,5,5,2,1,4,3,5,5,5,5,5,1,3,5,1,3,3,4,5,3,3,3,3,3,4,3,5,3,2,1,1,1,1,5,1,1,5,4,5,2,5,4,5,4,5,5,5,5,3,3,3,4,4,5,2,3,3,2,2,3,3,2,3,2,1,1,2,3,4,1,3,1,3,US,en,50,F,phd,desktop,panel,15.854369698578456
R0307,0,1,4,5,5,4,1,2,2,3,4,3,1,2,4,2,1,2,5,2,1,3,4,3,3,2,2,1,5,2,4,3,1,3,2,5,1,4,2,4,1,3,4,5,4,1,2,3,2,2,2,4,2,5,5,4,5,2,1,4,3,3,1,2,4,1,2,3,1,4,2,2,3,1,1,4,3,4,4,2,5,5,4,2,3,3,2,2,5,2,2,4,5,2,4,DE,de,55,M,secondary,mobile,ads,16.811006076760552
R0308,1,0,3,3,2,3,5,2,2,1,5,4,5,2,4,4,2,4,3,3,4,3,4,2,3,4,4,1,2,1,1,2,1,5,5,4,1,1,1,5,5,2,4,3,3,3,5,4,4,1,3,1,3,4,2,4,1,4,2,3,1,5,1,4,2,1,2,3,3,2,4,5,3,3,3,4,4,2,2,1,3,4,2,2,1,5,3,4,2,4,3,2,3,5,3,IN,en,61,M,bachelor,mobile,organic,16.62771038081996
R0309,1,0,5,5,3,2,4,2,2,2,3,4,5,3,4,1,2,2,3,3,4,3,4,3,1,2,4,3,5,4,4,3,3,2,2,3,5,4,5,4,1,3,1,5,2,4,1,1,2,3,3,1,2,1,2,3,2,2,2,2,2,4,3,2,3,3,3,2,4,3,5,2,2,2,2,2,4,2,2,3,4,5,2,2,3,3,4,3,2,3,1,5,5,4,5,RU,ru,41,F,master,desktop,organic,16.566893142124457
R0310,1,0,4,1,3,1,2,5,3,1,1,4,2,2,4,2,1,2,2,3,1,3,1,2,4,3,4,2,2,4,4,4,3,5,3,4,3,4,4,5,4,1,2,1,1,4,5,2,2,3,5,2,4,4,3,1,5,3,1,5,5,2,1,3,2,2,4,4,5,1,4,2,2,3,1,2,4,2,3,1,5,1,1,5,3,3,1,5,3,2,4,4,4,1,3,DE,de,18,F,bachelor,desktop,ads,17.472403581518122
R0311,0,1,1,2,4,3,2,4,3,4,2,2,3,1,5,1,3,4,2,4,4,2,4,5,1,1,3,3,4,5,5,4,3,2,3,4,2,1,1,3,4,3,2,2,4,5,3,1,4,2,5,4,5,3,3,2,4,4,4,3,4,2,3,2,2,3,1,3,2,1,3,2,2,3,1,1,1,2,1,1,4,5,1,1,1,1,5,4,2,5,1,3,5,4,5,DE,de,46,M,bachelor,mobile,ads,15.877963997544455
R0312,1,1,3,2,2,3,3,2,3,2,1,2,2,2,2,2,3,2,1,4,4,1,5,5,3,2,3,3,3,5,1,3,3,4,4,1,5,5,4,2,2,2,3,4,2,2,2,4,2,2,5,4,3,4,3,3,2,3,3,5,3,4,3,4,2,3,2,4,3,5,1,3,5,5,4,5,5,2,2,3,5,3,2,2,3,3,5,5,4,4,1,3,5,5,3,IN,en,50,M,phd,desktop,organic,18.007748439623875
R0313,1,1,3,2,4,4,3,4,3,4,2,4,1,2,4,3,3,2,4,3,1,3,3,4,3,2,3,4,4,4,5,4,3,1,4,2,4,2,4,4,3,2,2,4,1,2,2,2,2,2,3,5,2,2,2,3,4,5,4,5,3,1,2,2,4,4,5,4,1,1,4,2,1,2,1,2,1,1,1,1,3,5,1,1,2,2,4,5,4,4,1,4,4,4,2,DE,de,35,M,secondary,mobile,panel,17.647145073898862
R0314,0,1,2,3,5,4,2,5,1,3,2,2,1,3,5,2,1,1,1,4,3,2,3,4,2,1,3,1,1,1,2,2,2,5,3,3,5,4,3,3,4,3,3,2,3,3,3,2,5,3,3,3,5,3,4,4,4,4,1,1,2,5,1,1,2,2,1,1,5,5,1,3,4,4,4,2,4,2,1,4,4,3,1,1,2,2,5,4,5,5,1,5,5,5,3,DE,de,49,M,phd,mobile,panel,18.523506082362836
R0315,1,1,3,4,1,2,4,5,5,3,4,2,2,1,2,1,2,2,3,4,3,3,5,4,5,3,2,2,1,4,2,1,1,2,4,4,3,2,4,4,1,3,5,2,4,2,2,3,3,5,2,3,3,3,5,4,3,4,2,5,1,1,5,4,1,4,4,3,3,4,3,4,4,4,5,3,1,1,5,4,1,1,3,3,3,4,1,1,4,5,3,5,1,3,2,RU,ru,57,F,secondary,desktop,organic,18.80278719753415
R0316,0,1,2,4,3,1,2,3,4,5,2,5,5,5,1,3,4,5,4,1,3,2,5,2,1,1,1,4,1,3,2,1,3,4,3,4,1,2,1,3,1,1,1,5,1,5,5,4,2,5,3,4,1,2,4,3,1,1,1,3,5,3,4,3,2,3,4,5,2,5,3,2,5,2,3,3,3,5,1,4,1,3,3,3,3,3,3,2,3,3,1,4,5,3,2,DE,de,24,M,master,mobile,ads,17.203577836069197
R0317,1,0,2,5,4,1,3,5,1,4,2,3,2,3,5,3,2,3,2,3,4,3,4,3,2,2,3,1,4,4,3,4,4,4,5,4,1,2,3,5,4,3,1,5,1,3,3,2,1,4,2,3,1,1,3,4,1,2,4,4,4,2,3,4,5,3,3,5,3,3,4,3,4,3,3,2,3,3,5,4,1,1,3,4,4,5,3,1,3,3,4,3,3,3,3,IN,en,55,M,secondary,desktop,ads,16.6468397619619
R0318,0,1,2,2,4,4,2,5,1,5,2,1,1,3,2,5,4,5,4,1,2,4,2,2,4,5,2,2,5,4,3,1,3,4,2,2,3,5,3,2,2,3,4,4,3,4,4,1,3,4,3,5,5,5,5,2,4,5,5,4,4,2,2,4,2,2,2,2,4,4,2,2,3,4,4,2,2,4,4,4,3,2,5,4,2,3,3,1,3,3,2,4,3,4,2,IN,en,64,F,bachelor,mobile,panel,15.79743202841834
R0319,0,0,2,1,3,3,4,4,3,5,1,5,1,5,3,4,5,4,3,5,4,5,1,4,2,1,1,3,2,5,1,4,1,3,2,3,1,2,5,2,1,5,2,5,1,1,5,4,3,1,1,4,3,3,2,3,1,4,1,1,5,5,3,1,3,4,5,3,2,2,1,3,3,2,4,1,5,2,1,4,4,4,1,4,5,3,5,3,5,3,5,3,1,3,1,RU,ru,53,F,master,mobile,ads,15.40439884817405
R0320,0,0,5,5,1,1,5,1,5,1,5,5,3,5,1,3,5,5,4,3,3,5,3,2,4,3,2,2,3,1,3,2,2,4,3,3,4,3,5,4,1,4,4,3,3,3,4,3,4,1,2,3,2,2,4,2,1,3,2,1,2,5,1,2,1,1,1,1,2,2,3,3,3,4,2,2,4,2,3,3,5,5,2,3,2,2,1,2,2,2,4,4,1,2,2,US,en,42,F,phd,mobile,organic,25.415958189798978
R0321,0,1,4,3,4,2,1,1,1,5,3,2,5,4,2,3,4,4,3,1,2,1,2,3,4,5,4,1,3,4,4,3,5,1,1,2,4,1,1,2,1,4,5,4,4,3,5,1,3,2,2,2,2,5,3,3,4,5,3,2,4,1,1,4,5,4,3,4,2,1,4,5,2,5,5,3,1,1,4,4,4,4,5,1,4,5,2,5,4,4,5,3,3,4,3,DE,de,29,F,master,mobile,organic,18.64779943929499
R0322,1,0,5,5,1,1,4,1,4,1,5,5,5,4,4,3,4,3,2,3,4,3,2,4,2,4,1,1,1,1,1,1,1,5,3,5,4,2,2,5,4,4,4,1,5,5,5,5,4,1,2,3,2,2,4,4,3,2,1,1,1,5,1,1,3,1,2,2,2,3,3,3,1,2,1,4,2,3,2,2,3,5,3,2,1,3,1,3,3,2,5,3,1,3,3,RU,ru,29,F,bachelor,desktop,organic,28.537079786943103
R0323,1,1,2,2,2,3,3,3,4,4,3,3,4,2,4,1,2,1,2,2,5,2,3,4,1,1,1,4,3,3,1,3,1,4,3,3,4,4,4,4,4,4,5,1,5,5,5,5,2,1,2,1,1,1,1,5,2,1,2,1,1,5,1,2,2,2,1,1,2,4,2,1,1,1,3,2,1,4,5,4,2,2,5,4,5,3,1,2,2,2,5,2,2,2,2,RU,ru,47,F,master,desktop,ads,16.996863273355793
R0324,1,1,2,1,3,1,1,4,1,4,1,4,3,4,2,4,2,3,3,3,4,4,4,2,3,2,3,4,3,4,2,2,2,3,2,1,5,5,5,2,1,5,3,4,1,2,2,2,5,3,4,3,4,5,3,2,3,2,1,2,3,3,3,4,2,1,1,1,3,4,2,5,3,3,4,3,3,2,2,3,2,1,4,2,5,4,4,3,3,4,4,3,3,4,3,US,en,23,M,secondary,mobile,panel,18.883536792141452
R0325,1,0,3,5,1,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,5,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,5,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,1,DE,de,34,M,phd,desktop,organic,15.98791709205228
R0326,1,0,4,3,2,2,2,2,4,4,4,4,3,3,4,5,3,4,5,1,3,5,1,3,2,5,1,2,1,1,1,1,2,5,3,5,1,1,1,2,5,2,5,1,5,4,5,3,3,4,4,3,5,5,3,1,4,5,3,3,4,5,4,2,3,4,4,4,2,2,3,3,3,2,2,3,1,2,2,3,2,2,4,3,3,2,1,2,2,2,4,2,1,1,2,DE,de,48,F,master,desktop,panel,17.616593392524198
R0327,0,1,4,3,1,2,2,1,4,5,2,4,3,3,4,2,2,5,3,2,4,2,3,4,2,3,4,2,3,3,3,4,3,3,2,4,2,3,3,3,2,2,1,4,1,1,2,1,1,4,3,2,2,2,2,1,2,2,4,4,2,2,5,4,5,4,4,3,4,3,4,1,2,2,1,2,2,5,3,4,4,3,3,3,3,2,4,3,5,5,1,5,5,5,4,US,en,38,M,secondary,desktop,ads,16.051677289154956
R0328,1,1,3,3,3,1,3,1,3,1,3,3,3,4,3,3,3,3,2,5,5,2,4,2,2,2,1,2,1,4,1,1,1,3,4,4,4,2,3,3,3,4,5,1,3,5,4,4,5,2,2,4,4,3,2,1,4,4,1,2,3,5,2,1,1,2,1,1,1,1,5,1,1,1,1,1,1,5,3,2,2,2,3,5,2,5,5,4,5,3,3,5,4,4,4,DE,de,64,M,secondary,desktop,ads,17.585594542686962
R0329,1,1,3,1,1,4,1,4,2,4,1,2,4,2,5,2,1,1,2,4,4,1,5,4,1,1,2,2,3,3,3,3,5,5,1,1,5,4,5,1,2,4,4,4,2,1,2,2,4,4,3,2,2,3,3,5,2,2,4,2,4,4,5,2,4,4,3,1,4,2,5,4,3,3,4,2,2,4,4,2,4,2,4,2,2,1,4,4,5,4,2,3,5,5,4,US,en,29,M,master,mobile,organic,15.986064142478336
R0330,1,1,4,4,5,3,2,5,4,4,2,2,2,2,4,2,5,1,3,4,3,4,3,3,3,1,1,3,3,2,2,2,2,5,3,1,5,4,3,2,1,4,2,4,2,3,2,2,1,3,5,3,4,3,4,2,4,2,1,1,1,4,2,1,1,1,1,2,3,4,4,3,4,3,3,4,2,3,2,1,4,5,1,2,2,2,2,1,2,2,4,2,1,2,3,DE,de,53,F,master,mobile,panel,15.835718854755516
R0331,1,1,3,3,2,2,2,1,3,3,3,3,4,2,4,1,1,1,2,5,5,1,5,5,1,1,2,2,1,2,1,1,1,5,4,3,2,2,4,3,3,1,1,4,1,2,1,1,1,3,3,1,1,1,1,5,1,2,1,4,1,4,5,3,2,4,4,4,1,2,2,2,2,2,2,4,3,3,4,3,4,4,3,2,4,4,3,2,2,3,4,2,1,1,2,IN,en,43,M,bachelor,desktop,ads,17.680646857781344
R0332,1,1,3,3,4,4,4,3,3,4,3,4,3,3,3,2,2,3,1,4,4,2,4,2,3,1,2,4,2,2,3,3,3,1,3,2,4,3,4,1,2,5,1,5,1,1,3,1,2,5,2,3,2,2,3,3,4,3,2,2,3,3,2,3,2,2,4,2,4,2,1,2,3,2,2,2,4,3,3,2,4,3,1,2,2,3,4,3,3,2,4,2,4,2,2,RU,ru,62,M,phd,mobile,ads,15.740080996915871
R0333,1,1,5,4,1,3,3,2,4,1,4,5,4,4,3,1,3,1,4,3,3,2,5,5,2,2,3,2,3,4,2,3,3,2,3,2,3,2,3,4,2,3,4,2,4,2,2,2,4,2,2,1,2,1,2,5,1,2,3,1,4,3,4,3,3,5,3,4,1,1,5,1,1,2,1,1,1,2,2,1,3,5,2,1,3,2,5,3,5,3,2,4,3,5,3,RU,ru,19,F,secondary,mobile,panel,16.472052721537107
R0334,0,1,3,3,3,1,3,2,2,3,4,5,4,4,2,5,2,2,5,3,2,3,2,2,4,4,3,3,3,3,4,4,3,3,1,1,5,4,5,1,1,5,1,4,2,1,3,3,4,3,1,1,1,2,1,3,3,1,5,4,4,3,5,4,5,2,4,4,5,5,1,4,5,5,5,4,5,2,4,3,1,2,3,2,4,5,4,2,1,3,2,2,2,3,3,IN,en,34,M,master,mobile,panel,18.93479378711824
R0335,1,1,3,2,3,4,1,1,3,4,4,3,1,3,5,4,4,3,1,4,3,3,3,1,4,3,2,3,3,4,1,2,4,4,5,4,1,3,2,3,4,1,2,3,2,3,1,2,3,4,1,1,1,1,1,5,1,1,5,3,2,2,5,4,3,3,4,3,2,3,4,3,3,2,1,1,3,2,4,3,4,1,3,5,2,3,3,4,3,2,3,3,3,4,3,IN,en,43,F,phd,mobile,ads,18.65926396264259
R0336,1,0,2,3,3,5,2,5,1,1,5,3,1,3,3,3,5,1,5,1,5,4,1,2,3,1,2,2,1,3,4,2,5,1,1,4,2,1,5,2,5,3,3,2,4,3,5,4,2,5,2,4,4,1,2,4,3,4,1,2,5,4,1,1,1,1,4,5,4,4,5,2,1,5,1,1,1,4,1,3,1,1,1,2,2,4,5,1,1,3,5,3,5,4,2,IN,en,39,M,secondary,mobile,organic,19.804274871975505
R0337,0,1,5,4,1,4,5,3,2,3,5,5,3,4,4,1,5,5,2,1,3,4,4,1,3,1,4,1,3,3,3,3,2,4,4,5,4,2,1,5,1,4,5,2,4,5,4,4,4,1,4,2,2,3,4,3,2,2,1,5,1,2,4,4,2,1,1,2,3,3,4,4,2,4,5,2,2,2,5,5,5,5,2,4,3,5,4,5,5,4,4,1,2,3,4,US,en,40,F,master,mobile,panel,15.275085885956155
R0338,1,0,4,3,5,2,3,4,2,4,3,3,2,3,3,4,2,2,4,3,1,3,2,1,2,5,4,3,1,3,3,1,2,4,4,5,1,3,1,4,5,2,4,1,3,5,3,5,2,2,4,4,3,3,3,1,4,3,4,5,4,1,5,5,5,4,4,5,3,5,3,4,4,3,3,4,5,4,3,5,2,4,2,5,4,4,4,3,1,1,3,1,2,2,2,IN,en,52,F,phd,desktop,organic,17.043499615104878
R0339,1,1,2,5,3,2,5,2,4,1,4,5,3,4,1,3,3,2,5,2,2,3,5,3,4,3,3,2,3,2,3,2,4,4,2,4,3,2,3,2,4,3,3,1,3,3,4,4,2,4,3,2,2,1,1,3,2,2,4,4,5,2,3,3,4,3,3,4,4,3,1,5,3,4,4,3,4,4,5,4,1,1,5,4,4,5,1,2,2,1,5,3,2,1,4,US,en,59,F,secondary,mobile,panel,16.1995483155173
R0340,0,1,3,2,4,2,5,4,2,2,4,2,3,4,4,1,3,1,4,5,4,2,3,5,1,1,2,2,2,4,1,4,2,1,3,5,2,5,3,1,2,1,1,4,4,4,1,3,2,2,4,2,3,3,3,1,3,3,4,3,3,2,3,4,5,2,5,3,5,3,3,4,3,4,4,5,4,5,5,5,1,1,5,5,5,5,3,2,2,4,3,4,4,3,2,DE,de,40,M,phd,mobile,panel,15.300634995567739
R0341,0,1,1,1,4,4,3,4,1,5,2,1,3,2,4,1,3,2,4,5,3,1,5,5,5,1,2,1,1,2,1,1,1,5,1,2,3,5,4,1,2,3,1,5,1,2,2,2,1,5,3,3,4,3,4,3,4,3,5,5,3,2,5,4,5,3,5,4,2,3,4,4,1,3,1,1,2,2,4,3,4,3,2,3,3,3,5,4,5,4,1,4,5,5,4,IN,en,30,M,bachelor,mobile,organic,17.104335560728295
R0342,1,0,2,2,5,3,1,4,2,5,1,1,3,2,4,4,4,4,4,3,4,4,4,4,2,3,2,4,1,4,2,3,3,4,3,4,3,1,2,3,5,2,2,4,2,3,2,2,2,3,3,4,2,4,3,2,4,3,4,5,5,2,5,5,5,5,5,4,2,1,3,3,4,1,1,2,2,2,1,2,4,3,1,2,3,2,3,2,3,2,4,2,4,3,3,DE,de,24,F,secondary,mobile,organic,17.51244822811987
R0343,1,1,4,4,3,1,5,1,5,1,5,5,3,3,2,3,3,3,4,1,2,3,4,1,3,4,1,2,2,1,1,1,2,4,3,4,3,2,1,4,5,5,4,4,2,3,2,3,5,4,3,4,5,3,3,1,5,4,2,2,3,2,4,1,1,2,2,3,5,5,1,4,3,4,5,3,5,3,2,2,3,2,3,3,1,2,4,2,1,4,4,3,4,4,1,RU,ru,44,M,secondary,desktop,ads,16.095807542740037
R0344,1,1,3,2,4,2,5,3,2,5,1,3,2,3,1,4,3,3,3,2,3,3,2,2,3,2,4,2,4,5,3,3,5,2,3,2,5,4,4,3,1,3,4,2,3,4,2,5,5,2,3,3,2,3,4,2,3,2,5,3,5,2,5,4,5,5,5,4,2,4,5,4,2,4,5,4,2,5,5,4,1,1,5,5,3,4,2,2,3,1,4,4,3,3,3,DE,de,60,M,master,mobile,ads,16.559079924089108
R0345,0,0,3,2,4,4,5,4,2,4,2,3,2,2,2,2,2,4,5,3,5,2,5,1,5,5,2,2,1,5,5,5,3,3,2,2,4,4,4,4,1,2,1,4,1,3,3,2,5,4,2,1,3,4,4,3,4,3,2,1,4,5,2,2,5,3,4,1,4,5,2,5,1,3,4,4,5,1,4,3,3,4,5,3,3,4,3,2,3,5,4,2,2,4,1,IN,en,21,M,phd,mobile,panel,17.2254989459543
R0346,1,1,5,2,2,2,3,3,2,3,3,3,4,4,3,2,3,1,2,4,4,1,5,3,1,1,3,3,4,4,3,4,1,2,1,2,5,5,4,2,1,5,1,5,1,1,1,1,1,5,3,2,1,2,2,3,4,2,5,5,3,3,3,2,5,4,4,4,2,3,1,3,3,4,3,2,3,1,1,1,4,5,1,2,1,1,4,3,2,3,4,1,3,1,1,IN,en,43,F,master,desktop,organic,17.06605605368064
R0347,1,1,5,2,3,1,3,1,4,1,4,5,5,3,2,4,3,5,5,2,3,5,3,1,5,3,3,2,1,1,4,3,1,4,3,5,3,1,2,5,5,1,3,1,4,4,3,3,3,2,1,2,1,1,2,4,2,2,2,1,1,4,3,1,1,1,2,3,1,1,4,2,1,1,1,2,2,4,3,1,3,3,1,3,5,4,2,4,2,1,3,5,4,4,2,US,en,18,F,secondary,mobile,panel,18.42985929650928
R0348,1,1,1,1,5,5,1,5,1,5,2,1,1,1,2,4,4,3,4,2,3,4,4,4,3,4,5,4,2,5,5,3,3,3,3,2,2,2,3,2,3,3,3,5,3,2,3,4,4,3,4,5,5,4,2,1,4,4,3,2,4,2,4,4,4,5,5,5,3,2,5,1,3,1,1,1,1,2,3,4,4,3,2,4,3,4,3,4,2,3,4,2,4,3,2,US,en,52,M,bachelor,desktop,ads,18.326405515441305
R0349,0,0,2,5,4,4,1,5,1,1,5,1,1,4,4,3,3,1,4,5,3,4,4,3,2,5,1,4,3,3,1,5,2,2,3,5,2,4,5,3,4,4,2,1,5,3,1,5,3,2,1,5,2,4,5,4,5,3,2,3,2,4,2,5,4,4,5,2,2,4,3,4,5,2,5,5,3,3,5,3,1,5,3,1,1,5,1,5,2,5,2,3,4,5,2,DE,de,28,M,bachelor,mobile,ads,16.043078121370304
R0350,0,1,3,3,1,4,3,5,2,5,3,2,4,3,3,3,5,5,4,3,1,5,1,3,1,3,4,3,4,3,2,1,3,3,3,5,3,1,5,2,1,2,4,3,3,3,3,1,3,4,2,5,3,2,3,1,2,2,1,4,4,3,2,3,2,2,3,1,1,3,5,1,2,2,3,3,5,3,3,1,1,4,1,4,3,2,2,2,3,3,2,4,3,3,1,RU,ru,18,M,secondary,mobile,organic,16.544626741809456
