respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0292,0,1,5,2,2,5,4,2,5,5,5,5,2,1,2,2,3,4,4,2,4,4,2,3,1,2,1,4,2,5,4,3,5,1,3,3,3,1,5,3,1,1,1,1,2,2,4,3,2,3,3,2,1,2,2,5,2,2,1,4,5,4,3,1,1,4,2,1,5,3,2,5,2,1,2,2,2,4,1,4,1,1,5,2,3,4,2,5,5,2,1,4,2,4,1,US,en,61,M,phd,mobile,organic,15.466443327979635
R0293,1,1,1,3,3,2,1,4,4,5,1,4,2,2,4,2,4,3,3,4,5,2,3,3,1,2,3,4,2,3,2,4,2,2,3,3,4,1,3,2,3,3,4,1,4,3,5,5,5,4,3,1,1,3,1,1,2,2,2,1,4,2,2,3,2,3,2,3,2,1,5,5,5,3,4,5,5,5,3,2,4,3,3,2,3,4,2,5,5,5,1,4,4,1,5,US,en,57,F,bachelor,desktop,organic,29.107055122541833
R0294,0,0,5,2,3,5,3,1,4,3,1,3,1,2,5,4,3,3,3,1,2,2,2,3,1,3,4,2,3,3,1,3,2,2,2,3,3,3,4,3,2,3,3,3,3,3,3,5,1,4,1,3,3,3,3,1,3,3,1,4,4,1,4,5,4,3,4,2,5,4,2,4,2,4,4,1,5,2,3,5,3,1,5,1,3,4,4,3,3,3,1,2,3,5,1,IN,en,32,M,secondary,desktop,panel,17.613418049522927
R0295,0,0,2,5,4,1,4,5,3,1,5,3,1,2,3,5,5,2,4,1,3,4,1,5,5,4,1,1,1,4,4,2,3,4,1,3,2,5,2,5,5,2,2,5,4,1,1,2,3,1,2,2,5,5,1,5,3,1,3,5,5,3,4,3,1,1,1,1,5,2,4,2,5,5,5,5,5,5,1,5,5,3,4,2,4,5,4,3,3,4,3,3,4,3,1,RU,ru,56,F,phd,desktop,ads,16.069859740530525
R0296,1,1,1,4,3,4,5,4,5,4,3,2,4,3,4,1,5,1,4,3,3,4,3,1,3,2,4,4,3,4,3,3,1,3,1,3,1,4,3,3,3,1,5,3,4,3,3,3,3,1,5,5,3,3,5,5,5,2,3,1,3,1,5,3,5,1,4,1,3,4,3,3,3,4,5,1,5,2,3,5,4,1,1,5,5,3,4,4,3,4,3,1,4,2,4,RU,ru,46,M,phd,mobile,organic,16.088579661515404
R0297,1,0,2,5,3,1,3,2,1,3,2,2,3,2,3,2,5,3,3,4,4,5,3,3,1,1,3,5,5,3,2,5,3,5,2,2,5,4,5,1,2,3,5,2,1,1,4,2,2,2,1,3,2,5,3,5,5,4,2,3,2,2,4,2,3,3,3,1,5,1,2,3,3,3,4,5,4,3,1,4,5,3,3,3,4,4,1,2,2,2,1,2,1,2,3,US,en,48,F,master,desktop,ads,16.41188927975135
R0298,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,5,3,3,5,4,3,3,3,4,3,1,3,3,4,3,3,2,3,3,3,3,3,IN,en,48,F,phd,mobile,organic,17.65725172886729
R0299,0,0,2,4,5,4,2,4,5,4,3,3,4,2,2,4,3,3,4,3,3,3,3,1,3,3,3,4,4,3,4,3,4,4,4,1,4,3,3,3,4,3,2,3,3,1,2,2,3,1,5,2,1,2,2,1,3,2,3,4,4,4,1,2,3,4,4,3,4,4,1,2,1,1,1,1,1,1,2,4,2,2,1,2,5,1,1,4,2,4,1,4,4,3,2,IN,en,60,M,secondary,mobile,organic,17.694034668491238
R0300,0,1,4,2,1,5,5,3,2,2,5,3,4,5,4,2,1,3,4,1,5,2,4,5,3,5,4,3,1,4,2,2,3,2,4,3,2,3,3,2,4,3,2,3,2,1,2,2,3,2,4,2,3,2,2,2,1,2,1,3,2,4,4,2,4,2,2,4,2,1,5,4,4,4,4,4,3,1,2,5,1,2,1,2,4,1,4,2,2,4,4,2,3,1,2,DE,de,51,F,master,mobile,panel,28.807171327980253
R0301,0,0,5,1,1,3,5,5,4,4,5,5,4,2,3,5,4,2,4,1,2,5,2,3,4,4,4,1,3,4,2,2,1,3,1,1,1,5,3,4,1,4,4,2,4,4,4,2,1,3,5,3,4,4,5,5,1,1,3,1,3,1,3,5,1,5,2,3,3,4,1,4,1,1,3,4,2,2,3,4,3,1,3,4,4,2,5,4,3,3,2,3,1,2,5,IN,en,34,F,secondary,mobile,panel,16.241955952370287
R0302,1,1,5,1,2,2,4,3,5,3,5,3,5,3,5,5,3,2,1,4,2,1,2,3,5,3,3,4,5,2,3,2,3,2,1,2,2,3,4,2,1,4,1,1,3,1,4,2,1,5,4,5,5,5,2,3,3,1,5,4,5,1,3,2,1,5,2,2,4,4,4,5,1,5,1,3,4,3,3,5,4,1,1,1,2,1,5,3,1,2,3,1,4,5,5,IN,en,46,F,master,mobile,ads,15.718245189298749
R0303,0,0,2,2,2,5,2,2,3,4,1,4,4,2,2,4,1,2,3,4,4,1,2,4,2,5,3,1,3,3,2,3,4,3,5,1,4,5,4,1,3,4,2,4,2,2,1,4,1,2,2,1,1,3,5,4,3,2,3,2,3,4,2,1,3,1,4,3,1,1,3,4,1,4,3,5,5,3,1,3,5,2,3,5,5,4,4,2,4,3,3,4,5,2,1,RU,ru,23,F,master,desktop,panel,15.328146997646783
R0304,0,0,2,1,2,1,4,1,4,4,2,3,2,4,4,3,3,1,3,3,4,2,3,1,1,4,2,1,5,4,4,4,1,3,2,3,5,2,3,5,4,1,5,1,5,3,4,3,5,2,5,3,4,1,3,5,3,4,2,5,5,3,5,1,3,5,3,5,3,4,4,3,1,5,5,2,1,2,4,5,2,2,5,4,3,3,2,2,1,4,1,4,3,4,3,IN,en,53,F,secondary,mobile,panel,16.392217379052493
R0305,0,0,4,3,2,1,5,3,2,2,5,1,4,4,1,2,1,2,1,1,5,5,4,1,4,2,4,3,1,4,3,4,3,1,2,3,2,1,1,1,5,2,1,1,3,3,4,2,1,3,5,2,4,5,5,3,3,4,2,4,1,1,4,3,1,1,1,5,1,4,1,4,5,5,2,5,4,3,3,3,3,1,3,2,1,5,3,3,5,3,3,5,1,3,5,DE,de,25,F,master,desktop,panel,16.532077070287073
R0306,1,1,3,3,3,3,3,3,3,4,3,3,2,3,3,3,5,3,3,4,2,4,3,2,3,2,1,3,5,3,3,3,4,3,3,3,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,2,3,3,2,3,3,3,4,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,2,3,3,3,3,3,3,3,3,US,en,23,M,phd,desktop,panel,17.280504808908425
R0307,0,1,2,5,1,4,3,3,1,1,5,2,3,1,3,1,5,1,2,3,1,4,4,2,1,4,2,1,5,1,4,1,2,1,2,5,3,4,2,4,1,3,2,4,1,2,3,3,4,4,3,2,5,2,5,4,2,2,3,3,3,1,3,3,4,3,2,4,3,2,1,2,1,3,2,4,3,3,4,2,1,2,3,1,4,4,5,4,1,5,5,1,4,4,3,IN,en,44,M,secondary,desktop,ads,14.814649203464311
R0308,0,1,5,1,3,4,3,2,2,5,4,4,5,5,3,4,2,5,1,1,2,3,5,2,2,4,3,4,5,2,2,3,2,4,2,5,3,3,1,4,3,3,3,5,3,3,1,4,4,5,3,2,4,4,4,3,4,3,4,3,1,5,3,4,4,3,2,3,4,4,2,3,3,1,3,1,1,3,3,2,5,5,5,4,2,2,1,5,1,4,3,3,5,5,5,IN,en,47,F,phd,mobile,organic,18.185222469011876
R0309,1,0,3,2,3,3,1,3,2,2,4,4,3,3,4,5,1,3,4,1,2,2,1,3,2,4,3,3,5,3,1,3,3,2,1,5,3,2,1,4,5,5,4,2,5,1,3,1,5,3,3,2,3,2,5,3,2,4,4,5,1,3,2,3,2,1,1,1,3,4,3,1,3,5,1,1,3,2,5,3,3,3,3,3,3,5,3,3,5,4,5,5,3,3,3,US,en,54,M,bachelor,mobile,panel,18.88721617302612
R0310,1,1,3,3,3,3,3,3,1,2,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,US,en,42,F,bachelor,desktop,ads,17.834519899217494
R0311,0,1,1,2,1,2,4,3,3,3,3,4,3,3,5,5,1,3,3,3,5,2,5,4,4,5,5,2,3,4,4,5,1,1,5,1,4,3,1,1,1,1,1,1,3,5,5,5,2,3,4,1,3,2,5,2,2,3,1,3,3,4,5,3,2,4,5,3,3,2,4,4,3,2,5,4,3,1,3,2,3,4,1,4,1,3,1,4,3,1,3,1,4,4,1,DE,de,35,F,secondary,mobile,organic,15.257829656398782
R0312,1,1,2,5,3,2,1,4,3,4,1,3,1,1,4,2,2,3,4,5,3,4,3,3,3,5,1,3,3,4,3,1,4,3,2,5,2,1,1,2,1,4,2,3,2,3,2,1,1,3,4,1,2,2,3,1,3,2,2,3,2,3,5,3,2,2,3,3,5,5,1,1,1,1,1,1,3,3,5,4,3,3,4,4,4,2,2,2,3,2,4,2,3,3,2,US,en,64,F,bachelor,mobile,organic,27.764762532785202
R0313,0,0,5,1,2,3,4,1,1,1,5,1,5,5,4,5,5,2,3,5,1,4,1,2,4,2,5,3,1,4,3,3,1,4,5,4,4,4,3,4,5,3,3,3,1,2,1,2,2,4,3,3,4,2,3,4,4,4,1,1,5,1,1,1,1,2,1,4,5,5,2,1,1,1,1,1,2,2,4,2,3,2,2,3,2,4,4,3,4,2,3,2,1,2,3,DE,de,26,F,master,mobile,panel,27.356817142400057
R0314,0,0,1,4,1,5,2,2,3,2,2,3,1,2,3,1,4,3,3,3,3,1,4,2,1,4,2,2,4,4,3,5,2,2,3,4,5,5,2,4,4,3,3,2,3,2,5,5,5,5,3,2,3,5,5,2,5,2,1,1,5,4,5,1,5,2,2,5,5,1,2,3,1,2,1,1,2,5,3,3,1,5,4,1,2,3,2,2,2,1,3,2,3,2,4,RU,ru,57,M,bachelor,desktop,panel,16.781522674596207
R0315,1,0,2,2,2,4,4,4,4,4,5,5,4,3,2,2,5,3,4,4,4,4,2,4,4,1,2,3,3,2,2,2,5,3,4,1,3,3,3,3,3,5,2,5,3,2,2,1,1,1,5,1,2,3,1,1,2,2,4,3,3,5,3,5,4,4,4,2,5,4,1,1,1,1,1,1,1,5,4,1,4,4,5,2,3,5,5,1,1,2,5,1,1,5,1,IN,en,38,M,phd,desktop,ads,29.45524475588784
R0316,1,1,3,3,3,3,3,3,2,3,3,2,3,5,4,3,3,3,3,3,2,3,3,3,3,2,3,3,3,5,3,3,4,3,1,3,3,3,3,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,IN,en,27,M,phd,desktop,ads,15.78625275478765
R0317,0,0,4,5,4,3,2,5,5,5,4,4,1,1,5,5,3,3,2,3,4,4,4,5,2,2,3,3,4,1,5,2,3,1,5,2,2,1,3,4,5,2,2,4,1,5,3,5,1,1,3,4,5,5,2,3,3,3,1,3,1,2,2,3,2,5,4,3,3,5,2,1,1,1,2,4,1,5,2,5,2,2,1,2,4,1,5,1,4,3,3,5,2,5,4,RU,ru,51,M,master,mobile,ads,15.897722171821965
R0318,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,3,3,3,1,5,1,5,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,US,en,35,F,phd,desktop,organic,16.951683020790757
R0319,0,0,3,5,4,3,1,5,3,4,3,5,1,2,4,1,4,3,3,5,5,2,1,3,1,3,2,4,3,3,1,3,3,2,1,4,3,3,3,4,3,1,2,3,4,1,2,3,4,5,3,3,5,1,3,2,1,2,3,5,5,3,5,2,3,2,3,5,5,3,3,5,1,1,3,2,1,4,2,3,2,1,3,2,5,4,3,1,1,3,3,1,2,3,4,IN,en,32,F,secondary,desktop,panel,15.25818004097298
R0320,1,1,1,4,2,1,4,5,3,3,4,4,4,2,3,3,1,4,2,4,2,3,1,5,1,3,3,4,1,5,2,3,4,5,3,1,4,3,3,5,5,5,5,2,2,3,4,2,2,2,3,1,3,3,1,5,1,4,3,2,4,1,1,5,3,2,2,3,1,2,1,1,1,5,1,4,1,4,1,3,1,4,5,3,2,1,2,1,4,1,5,4,5,5,1,IN,en,35,M,master,mobile,organic,18.888416065397045
R0321,0,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,5,3,3,3,3,3,3,3,4,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,DE,de,33,M,master,mobile,organic,16.218043218379286
R0322,0,0,2,2,1,3,3,2,2,2,4,3,1,4,4,1,2,3,5,4,5,1,4,4,3,4,1,5,3,2,1,2,5,5,3,1,3,1,1,3,1,5,5,4,1,5,2,3,5,3,2,4,1,2,1,4,4,2,1,1,3,2,3,3,1,2,3,5,2,1,3,5,5,3,2,2,1,1,5,2,1,3,3,3,2,2,3,4,1,2,3,2,3,1,3,DE,de,42,F,bachelor,desktop,panel,17.94419863548504
R0323,0,1,3,2,2,2,2,5,3,3,2,3,3,3,5,5,4,1,2,5,1,5,1,2,5,2,3,3,4,1,4,4,4,4,4,1,4,4,3,3,3,3,2,5,3,3,2,2,1,2,4,1,1,1,1,2,1,3,5,4,1,5,5,5,5,4,5,3,2,2,3,3,3,2,3,3,1,2,1,3,1,1,1,5,5,2,3,4,3,2,3,5,5,2,2,DE,de,30,M,master,mobile,organic,29.89478688394393
R0324,1,1,3,5,3,1,2,5,4,4,2,5,1,2,4,4,3,4,3,3,3,3,3,3,3,3,4,4,2,3,4,3,4,3,1,3,2,3,2,4,1,2,4,2,3,4,3,2,2,3,3,3,2,3,2,3,3,3,2,3,3,3,3,2,4,2,2,3,1,3,3,4,4,4,4,4,2,5,4,2,4,3,4,3,4,3,5,3,2,2,5,3,3,3,1,RU,ru,22,F,master,desktop,ads,17.041728310244363
R0325,0,1,3,4,2,1,5,4,4,2,4,1,2,2,1,3,3,3,5,2,3,4,2,1,5,3,3,2,3,3,1,5,3,2,5,1,1,5,3,5,5,1,3,2,5,4,3,2,4,2,3,3,3,4,4,2,3,4,1,4,3,1,3,3,1,1,3,2,3,3,2,4,4,1,5,1,3,3,4,4,3,1,5,3,3,4,3,3,2,3,3,5,5,5,4,US,en,27,M,bachelor,desktop,ads,17.403020223005512
R0326,1,1,2,5,4,2,4,3,2,3,4,5,2,5,5,1,1,1,5,4,3,1,2,2,2,2,4,4,3,3,4,1,1,2,5,3,4,2,5,2,5,5,5,3,3,2,4,2,4,3,1,4,1,4,3,3,2,3,5,5,5,1,4,1,2,3,5,4,5,2,4,5,1,5,5,5,1,2,3,4,2,1,1,4,5,3,4,5,3,2,3,3,2,5,5,IN,en,39,F,phd,desktop,panel,17.531915514571644
R0327,1,1,3,3,4,4,4,3,2,2,3,2,4,4,3,3,3,4,4,2,5,2,2,4,4,4,4,1,2,3,3,2,3,3,5,3,4,5,2,3,4,4,1,4,1,2,4,3,3,2,1,1,5,4,1,1,5,5,1,3,2,4,3,2,3,2,5,4,3,3,3,3,3,3,3,2,3,1,4,5,2,1,2,1,5,5,3,4,1,3,4,5,2,1,4,DE,de,27,M,master,mobile,panel,15.47641894066768
R0328,1,0,3,2,1,3,3,1,3,4,2,4,3,1,3,5,1,4,3,4,4,1,3,2,4,3,2,5,2,2,4,4,1,2,3,3,3,1,3,2,3,3,2,4,3,2,1,1,4,1,5,4,1,3,5,3,3,3,4,5,4,5,5,3,5,3,2,1,3,4,5,1,2,1,3,2,2,2,1,3,5,4,2,2,5,3,4,2,3,4,2,4,1,3,4,IN,en,59,F,bachelor,desktop,organic,18.695499563144843
R0329,0,0,4,3,3,4,4,1,2,4,3,5,2,3,3,1,1,4,5,1,5,1,5,4,1,4,4,5,4,3,4,4,3,3,3,4,2,3,1,2,2,2,2,4,4,5,4,3,3,4,2,5,4,4,4,2,2,2,3,3,5,3,3,1,3,1,2,3,3,1,4,2,5,4,4,2,2,1,1,4,1,1,1,4,5,2,1,5,5,5,1,5,5,3,5,DE,de,35,M,secondary,mobile,ads,28.50586075928301
R0330,1,0,1,4,5,1,1,5,5,4,1,5,1,1,3,3,4,1,3,4,1,5,1,3,5,2,1,3,4,4,4,3,3,3,5,4,4,4,5,4,4,4,4,1,5,4,5,4,5,3,3,3,4,2,4,2,3,4,2,3,5,1,2,3,3,4,1,3,4,3,3,2,2,2,2,4,2,5,5,4,4,3,5,3,1,4,5,2,1,1,5,2,1,5,1,DE,de,39,F,master,desktop,panel,23.721146212321848
R0331,1,1,3,4,4,4,3,4,4,2,2,5,5,3,2,3,5,4,1,3,4,2,3,1,4,1,4,5,1,2,4,3,5,3,5,5,2,3,2,3,2,3,4,1,1,1,5,3,1,4,2,2,3,4,5,4,5,2,2,2,1,1,1,2,5,1,5,1,2,3,4,3,3,2,4,3,4,2,3,2,1,1,3,3,1,1,4,4,2,1,4,1,5,1,3,US,en,58,M,phd,mobile,ads,15.385158347406831
R0332,0,1,4,2,1,2,4,1,1,3,2,2,4,5,3,4,2,5,4,3,1,4,3,3,4,2,2,1,4,1,2,1,4,4,5,2,5,5,2,4,2,5,5,3,4,4,1,3,3,2,2,1,3,4,1,4,1,1,4,2,1,1,1,4,5,5,1,5,1,2,1,5,5,5,3,3,2,5,3,1,4,3,2,2,1,4,5,4,1,2,3,2,4,3,5,RU,ru,24,M,secondary,desktop,ads,14.908857147462232
R0333,0,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,5,4,3,3,3,3,5,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,1,US,en,38,F,bachelor,desktop,ads,16.886230711842295
R0334,0,1,2,2,3,3,2,1,2,1,4,5,1,2,4,3,4,2,2,5,4,3,5,4,4,2,1,2,2,1,3,5,4,3,1,1,1,1,4,1,2,1,1,4,5,4,2,3,3,3,4,5,5,1,1,3,5,3,2,4,2,2,5,2,1,3,2,2,4,3,1,3,1,3,3,5,5,4,5,3,5,2,2,5,1,2,4,4,5,2,5,4,3,1,2,IN,en,64,F,phd,desktop,ads,16.293250342970822
R0335,0,0,3,4,1,5,3,2,5,4,2,1,5,5,1,5,4,3,5,5,3,2,1,1,4,3,4,4,2,4,2,5,5,4,4,5,5,4,3,1,3,4,4,5,4,2,1,5,3,1,2,3,4,1,3,1,1,4,5,4,5,5,2,5,2,3,3,3,5,2,4,1,5,3,5,4,2,1,2,2,4,4,4,3,2,1,4,5,2,3,4,2,5,5,2,US,en,57,F,bachelor,desktop,panel,18.02679807198939
R0336,1,1,4,3,1,5,4,3,2,1,5,1,4,3,3,4,5,2,2,3,2,5,2,2,5,1,3,2,5,2,4,1,4,4,2,1,3,4,4,2,3,2,2,3,1,1,1,2,1,2,4,2,2,4,2,4,3,1,4,4,2,4,4,5,4,3,4,1,3,3,3,2,2,1,2,3,1,3,2,4,2,2,3,5,5,3,2,4,3,5,4,4,2,3,3,US,en,27,F,secondary,desktop,ads,24.789468611973863
R0337,1,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,5,1,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,5,1,3,3,3,3,RU,ru,44,F,secondary,mobile,panel,16.074259340680385
R0338,1,1,1,4,2,5,3,5,3,2,1,1,5,3,1,1,1,3,2,5,3,2,1,4,3,2,3,5,5,4,4,2,2,3,1,5,5,3,1,5,2,1,2,3,5,1,4,5,2,3,1,2,3,4,5,4,3,5,3,1,2,5,4,3,2,3,3,4,3,4,3,4,1,3,5,3,2,1,5,1,1,3,2,5,3,2,3,1,1,1,5,2,4,1,5,IN,en,40,F,secondary,mobile,organic,15.451282517676825
R0339,1,0,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,US,en,54,F,master,desktop,panel,15.805501057959656
R0340,0,0,2,5,5,1,1,4,1,5,1,5,1,1,3,4,1,1,5,2,1,2,5,2,3,2,1,2,5,2,4,3,2,2,3,1,2,3,3,2,3,1,1,4,4,4,2,4,2,3,2,2,5,3,4,2,1,2,5,2,3,1,1,5,3,5,2,3,1,3,5,5,1,5,3,1,1,1,1,4,2,5,4,2,2,3,4,3,2,2,5,4,1,3,1,RU,ru,18,M,secondary,desktop,panel,16.19901130807355
R0341,0,0,3,3,5,3,1,3,4,5,4,3,3,4,4,2,5,1,1,3,1,2,1,2,2,2,4,5,3,2,5,1,3,1,3,5,4,4,5,1,5,4,1,4,5,5,3,4,5,3,5,1,4,2,2,2,3,2,4,4,3,3,4,1,5,2,1,3,4,4,4,4,4,1,5,4,5,3,4,4,3,4,3,4,2,5,4,2,3,3,5,1,2,3,2,RU,ru,58,M,bachelor,mobile,organic,16.610357465301124
R0342,0,0,4,5,3,2,1,4,5,3,3,2,5,1,3,1,1,3,2,3,5,1,3,3,2,5,2,5,4,2,1,1,5,4,2,3,2,3,2,1,1,3,2,5,3,4,4,2,3,4,2,5,1,3,3,3,2,2,4,4,4,3,4,4,3,4,2,3,4,5,3,4,4,4,1,2,5,2,1,2,4,4,3,5,3,2,3,5,2,2,1,3,5,3,1,RU,ru,61,F,bachelor,desktop,panel,18.45202125464597
R0343,1,0,3,4,1,2,1,3,5,4,5,2,5,2,3,2,1,3,5,2,3,1,3,4,3,5,1,3,3,3,3,3,2,1,2,5,1,5,2,4,1,2,5,4,3,5,3,5,1,3,1,3,5,3,5,4,1,4,3,3,4,3,3,3,4,4,3,2,3,1,3,4,4,5,2,5,2,3,4,5,4,3,5,1,3,3,5,4,2,3,4,4,1,3,2,US,en,30,M,secondary,mobile,ads,15.82700048169085
R0344,1,1,4,3,2,1,4,3,1,1,3,4,2,3,5,5,3,3,3,1,3,4,4,3,5,2,3,3,3,1,3,5,5,5,2,2,1,1,5,3,5,3,4,3,4,1,4,3,5,5,2,3,3,3,3,3,2,1,5,3,1,5,1,4,2,2,5,1,3,3,3,2,3,1,3,2,4,2,3,4,1,5,1,3,4,5,5,3,3,4,5,3,3,3,2,DE,de,21,F,secondary,desktop,ads,18.43282713206901
R0345,0,1,1,3,4,1,4,3,2,1,4,3,4,2,4,2,1,1,1,5,5,2,4,2,3,3,5,3,5,4,2,5,5,4,1,5,4,1,5,3,5,3,1,5,1,3,1,5,3,2,3,4,5,4,3,3,2,1,2,5,4,5,2,2,5,5,2,3,3,4,5,4,1,5,2,3,3,2,3,1,1,2,2,2,1,5,3,2,5,2,2,2,4,2,5,DE,de,31,F,bachelor,desktop,ads,16.6853323707223
R0346,1,0,2,3,3,4,4,3,2,4,4,3,4,2,3,3,3,3,5,3,4,3,3,4,3,4,1,3,4,2,4,1,5,5,1,5,1,3,3,4,1,1,1,5,4,2,1,3,2,3,2,4,4,5,5,4,3,4,1,1,5,1,1,1,1,1,1,5,1,2,3,2,4,4,4,3,5,3,4,2,5,2,3,3,1,1,4,3,4,3,2,2,4,1,2,RU,ru,44,M,phd,mobile,ads,28.071060359956878
R0347,1,0,4,1,2,1,3,2,5,1,4,3,5,3,3,1,4,5,3,5,3,3,3,4,1,3,4,4,1,3,3,3,5,1,2,1,2,3,3,5,4,3,3,3,3,1,2,4,5,1,5,3,1,2,3,5,3,4,1,4,3,4,2,3,2,1,3,2,3,1,4,5,3,4,5,2,3,4,1,5,2,3,2,1,4,3,2,5,4,2,3,5,3,4,1,DE,de,39,M,secondary,desktop,organic,16.749932326249503
R0348,1,1,3,1,3,3,5,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,5,3,IN,en,40,M,master,mobile,panel,16.03466901714592
R0349,1,0,3,4,5,3,4,3,2,2,2,2,5,4,3,4,1,2,4,2,4,3,4,2,3,4,4,4,2,3,4,3,3,3,1,3,4,3,1,5,2,2,2,3,3,1,3,4,2,3,2,4,1,2,3,3,3,2,1,2,2,3,3,4,2,4,2,4,5,4,3,2,3,2,5,2,4,1,1,4,2,2,1,5,1,2,4,2,4,5,4,4,3,1,3,RU,ru,32,F,master,mobile,organic,25.53132248545491
R0350,1,1,3,4,3,5,1,2,4,4,4,1,3,4,2,3,4,2,1,5,1,5,5,5,5,1,1,3,1,5,3,2,2,1,3,3,4,3,3,2,5,1,2,1,3,2,1,2,5,1,3,2,2,2,3,3,5,3,5,3,3,1,5,3,4,3,4,3,3,5,4,4,5,1,3,5,5,3,5,5,3,5,3,3,3,1,4,3,2,1,3,5,4,4,3,US,en,63,F,phd,desktop,panel,17.89090780046879
